0.85,0.7,0.83,0.91,0.88,0.91,0.98,0.74,0.75,0.81,0.11,0.04  ,  -4.9547,-4.5909,-4.5492,-4.6359,-5.4547,-3.9547  ,  3514
0.28,1.0,0.6,0.95,0.97,0.63,0.08,0.77,0.52,0.34,0.26,0.14  ,  -0.8478,-1.3478,-1.3478,-1.3478,0.6522,0.1522  ,  480
0.57,0.57,0.99,0.51,0.54,0.05,0.74,0.39,0.33,0.57,0.01,0.25  ,  -1.3926,-0.3926,0.1074,0.1074,0.1074,-0.8266  ,  1106
0.13,0.57,0.42,0.27,0.58,0.27,0.8,0.03,0.38,0.2,0.09,0.1  ,  -1.3609,-0.9245,-0.8948,-0.9329,-0.8945,-0.3609  ,  1073
0.23,0.18,0.39,0.58,0.06,0.32,0.89,0.01,0.41,0.34,0.13,0.29  ,  -1.3724,-0.3724,-1.2678,-0.9966,-1.8724,-1.0299  ,  1085
0.76,0.08,0.54,0.26,0.72,0.46,0.03,0.83,0.08,0.46,0.04,0.07  ,  -1.0913,0.4087,-0.5571,-0.6045,-0.6462,-0.0913  ,  776
1.0,0.71,0.48,0.73,0.38,0.79,0.06,0.41,0.03,0.7,0.27,0.18  ,  -2.2993,-2.7993,-2.2949,-2.2892,-1.2993,-2.0639  ,  1924
0.43,0.25,0.4,0.68,0.51,0.89,0.29,0.9,0.6,0.02,0.28,0.16  ,  -0.5935,0.4065,-0.0311,-1.0935,-1.0935,-0.188  ,  136
0.74,0.86,0.76,0.75,0.88,0.93,0.73,0.89,0.94,0.96,0.08,0.08  ,  -1.5982,-1.1723,-0.5982,-2.0982,-1.1843,-2.0982  ,  1312
0.54,0.02,0.08,0.35,0.25,0.93,0.85,0.8,0.18,0.65,0.0,0.26  ,  -2.957,-1.457,-1.957,-3.457,-3.457,-2.5965  ,  2403
0.23,0.33,0.94,0.48,0.61,0.56,0.95,0.81,0.5,0.29,0.07,0.23  ,  -7.4993,-6.4993,-7.9993,-7.1631,-7.9993,-6.8166  ,  4511
0.32,0.84,0.47,0.2,0.03,0.79,0.56,0.7,0.81,0.7,0.01,0.03  ,  -1.1997,-0.7708,-0.1997,-0.7603,-0.7657,-0.7474  ,  899
0.98,0.42,0.47,0.95,0.18,0.8,0.6,0.26,0.5,0.1,0.15,0.26  ,  -1.845,-2.345,-2.345,-2.345,-1.4671,-0.845  ,  1542
0.87,0.91,0.75,0.93,0.95,0.98,0.89,0.91,0.98,0.88,0.19,0.11  ,  -2.4505,-3.9505,-3.9505,-3.9505,-3.9505,-3.9505  ,  2718
0.76,0.86,0.89,0.92,0.97,0.86,0.75,0.72,0.92,0.8,0.08,0.22  ,  -0.5692,-1.0692,-1.0692,-1.0692,0.4308,-1.0692  ,  101
0.78,0.76,0.93,0.86,0.8,0.8,0.92,0.95,0.79,0.75,0.12,0.15  ,  -1.7225,-0.7225,-2.2225,-1.3137,-2.2225,-0.2225  ,  1430
0.92,0.78,0.44,0.87,0.65,0.15,0.69,0.07,0.31,0.2,0.04,0.01  ,  -2.0638,-1.643,-1.4738,-1.6022,-1.6052,-1.0638  ,  1732
0.76,0.92,0.83,0.97,0.87,0.72,0.85,0.76,0.79,0.77,0.04,0.21  ,  -0.9105,-1.4105,-1.4105,0.5895,-0.3484,0.0895  ,  559
0.69,0.09,0.28,0.84,0.4,0.67,0.69,0.47,0.8,0.33,0.17,0.08  ,  -3.1824,-2.6095,-1.6824,-1.6824,-2.1824,-2.704  ,  2551
0.45,0.55,0.11,0.54,0.7,0.34,0.8,0.61,0.16,0.14,0.12,0.24  ,  -2.7908,-2.7513,-2.6526,-2.5167,-2.7297,-1.7908  ,  2289
0.43,0.79,0.27,0.35,0.61,0.27,1.0,0.83,0.97,0.6,0.29,0.17  ,  -1.0206,-0.7768,-0.0206,-0.7972,-1.5206,-1.5206  ,  693
0.68,0.91,0.6,0.52,0.78,0.73,0.29,0.61,0.67,0.76,0.2,0.24  ,  -3.6956,-4.1956,-2.6956,-3.5292,-3.0915,-3.5388  ,  2863
0.89,0.38,0.54,0.05,0.66,0.74,0.46,0.88,0.27,0.91,0.29,0.12  ,  -3.4919,-3.9919,-2.4919,-2.4919,-1.9919,-3.9919  ,  2743
0.7,0.9,0.95,0.8,1.0,0.92,0.76,0.91,0.97,0.99,0.09,0.24  ,  -0.2987,-1.7987,-1.7987,-1.7987,-1.7987,-1.7987  ,  1007
0.92,0.8,0.77,0.75,0.76,0.89,0.86,0.83,0.98,0.75,0.01,0.22  ,  -3.2882,-3.7882,-2.2882,-3.7882,-3.7882,-2.5752  ,  2618
0.2,0.95,0.54,0.31,0.27,0.94,0.98,0.19,0.54,1.0,0.03,0.12  ,  -0.5575,-1.0575,0.4425,-1.0575,-1.0575,-1.0575  ,  84
0.85,0.93,0.75,0.9,0.89,0.77,0.75,0.96,0.93,0.84,0.02,0.23  ,  -0.9575,-1.4575,-1.4575,0.0425,-1.4575,-1.4575  ,  617
0.18,0.52,0.32,0.68,0.3,0.4,0.21,0.99,0.68,0.85,0.03,0.16  ,  -2.5884,-2.1376,-2.2249,-1.5884,-3.0884,-3.0884  ,  2144
0.87,0.85,0.98,0.88,0.76,0.78,0.72,0.91,0.95,0.97,0.21,0.18  ,  -3.0018,-3.5018,-3.5018,-2.0018,-3.5018,-3.5018  ,  2433
0.91,0.5,0.11,0.96,0.43,0.06,0.12,0.64,0.46,0.65,0.17,0.06  ,  -6.5056,-7.0056,-7.0056,-5.5056,-5.0056,-5.9585  ,  4160
0.82,0.51,0.62,0.86,0.38,0.16,0.55,0.42,0.67,0.07,0.14,0.04  ,  -1.2838,-1.0643,-0.8765,-0.2838,-0.9206,-0.9551  ,  991
0.2,0.49,0.59,0.32,0.17,0.43,0.54,0.47,0.93,0.62,0.24,0.25  ,  -0.5418,-0.1258,-0.0799,0.4582,-0.271,-1.0418  ,  61
0.86,0.3,0.48,0.48,0.12,0.35,0.84,0.82,0.73,0.37,0.18,0.27  ,  -0.645,-1.145,-0.4078,0.355,-1.145,-0.3076  ,  209
0.65,0.31,0.53,0.81,0.16,0.36,0.24,0.98,0.21,0.3,0.22,0.04  ,  -0.514,-0.3821,-0.1466,0.986,-1.014,0.486  ,  20
0.7,0.67,0.7,0.26,0.3,0.79,0.41,0.39,0.15,0.74,0.12,0.13  ,  -0.8596,-0.5534,-0.3929,-0.4793,0.1404,-0.4082  ,  495
0.27,0.3,0.5,0.43,0.98,0.65,0.17,0.72,0.4,0.2,0.17,0.24  ,  -3.4819,-2.4819,-3.0758,-3.9819,-3.2084,-1.9819  ,  2737
0.2,0.64,0.79,0.91,0.77,0.87,0.87,0.54,0.73,0.34,0.18,0.24  ,  -2.6807,-1.6807,-3.1807,-3.1807,-3.1807,-2.1483  ,  2211
0.09,0.45,0.67,0.77,0.61,0.18,0.06,0.86,0.12,0.47,0.22,0.07  ,  -5.2496,-4.2496,-5.1258,-5.1189,-4.8018,-4.7688  ,  3648
0.74,0.71,0.73,0.91,0.76,0.86,0.71,0.98,0.88,0.85,0.01,0.27  ,  -2.6143,-1.6143,-3.1143,-3.1143,-3.1143,-3.1143  ,  2163
0.48,0.69,0.88,0.19,0.35,0.44,0.78,0.48,0.85,0.25,0.23,0.17  ,  -1.0264,-0.7481,-1.5264,-0.0264,-1.5264,-1.5264  ,  700
0.85,0.89,0.71,0.78,0.99,0.91,0.98,0.94,0.78,0.73,0.1,0.24  ,  -2.9245,-3.4245,-3.4245,-3.4245,-3.4245,-1.9245  ,  2381
0.74,0.24,0.07,0.81,0.62,0.29,0.35,0.27,0.14,0.05,0.17,0.25  ,  -0.8082,-0.6523,-1.3082,-0.6412,-0.532,0.1918  ,  429
0.57,0.22,0.09,0.11,0.33,0.01,0.48,0.6,0.55,0.4,0.3,0.07  ,  -1.5439,-1.5854,-0.5439,-1.3499,-1.448,-1.6067  ,  1259
0.95,0.87,0.86,0.86,0.92,0.82,0.82,0.98,0.82,0.92,0.09,0.25  ,  0.435,-1.065,-1.065,-1.065,-1.065,-1.065  ,  95
0.81,0.89,0.92,0.77,0.92,0.75,0.72,0.76,0.73,0.79,0.03,0.25  ,  -4.9871,-5.4871,-5.4871,-3.9871,-5.4871,-5.4871  ,  3529
0.39,0.35,0.8,0.84,0.96,0.89,0.52,0.91,0.81,0.71,0.25,0.25  ,  -2.9689,-1.9689,-3.4689,-3.4689,-3.4689,-3.4689  ,  2411
0.76,0.95,0.93,0.99,0.98,1.0,0.97,0.89,0.88,0.77,0.07,0.16  ,  -1.3344,-1.8344,-1.8344,-1.8344,-1.8344,-0.3344  ,  1045
0.93,0.87,0.92,0.85,0.85,0.85,0.98,0.72,0.97,0.88,0.09,0.25  ,  -6.986,-8.486,-8.486,-8.486,-8.486,-8.486  ,  4669
0.95,0.8,0.94,0.92,0.88,0.89,1.0,0.92,0.92,0.84,0.13,0.12  ,  -3.7016,-5.2016,-5.2016,-5.2016,-5.2016,-5.2016  ,  3394
0.89,0.17,0.15,0.34,0.54,0.34,0.15,0.79,0.6,0.66,0.15,0.04  ,  -4.2459,-4.7459,-3.2459,-4.0048,-3.7921,-3.9841  ,  3165
0.74,0.45,0.44,0.44,0.91,0.42,0.4,0.95,0.04,0.12,0.02,0.28  ,  -9.0643,-8.5046,-8.7989,-8.4935,-9.5643,-8.0643  ,  4992
0.99,0.71,0.8,0.87,0.84,0.81,0.85,0.76,0.86,0.89,0.02,0.26  ,  -0.9092,-2.4092,-2.4092,-2.4092,-2.4092,-2.4092  ,  1599
0.94,0.92,0.99,0.94,0.81,0.97,0.71,0.94,0.89,0.94,0.08,0.16  ,  -0.2533,-1.7533,-1.7533,-1.7533,-1.7533,-1.7533  ,  958
0.8,0.8,0.73,0.25,0.55,0.94,0.41,0.91,0.04,0.28,0.29,0.25  ,  -1.9047,-2.4047,-2.4047,-2.4047,-2.4047,-0.9047  ,  1595
0.97,0.08,0.38,0.91,0.46,0.33,0.32,0.19,0.63,0.78,0.14,0.03  ,  -8.0909,-8.5909,-7.5216,-7.6521,-7.0909,-7.6044  ,  4702
0.84,0.76,0.78,0.83,0.79,0.76,0.76,0.7,0.94,0.9,0.16,0.2  ,  -1.8967,-1.5836,-2.3967,-1.541,-0.8967,-2.3967  ,  1588
0.78,0.73,0.84,0.71,0.89,0.76,0.76,0.89,0.95,0.87,0.12,0.04  ,  -0.7281,0.2719,-0.2794,-1.2281,-0.1582,-1.2281  ,  323
0.79,0.59,0.42,0.53,0.89,0.96,0.88,0.77,0.97,0.14,0.27,0.09  ,  -3.0168,-3.5168,-2.0168,-3.5168,-3.5168,-3.5168  ,  2443
0.68,0.3,0.22,0.34,0.31,0.46,0.59,0.4,0.74,0.58,0.0,0.06  ,  -1.0569,0.4431,-0.0569,-0.6007,-0.5077,-0.5671  ,  736
0.12,0.55,0.38,0.97,0.02,0.84,0.74,0.24,0.37,0.62,0.17,0.22  ,  -0.6103,0.0286,-1.1103,-1.1103,0.8897,0.3897  ,  160
0.56,0.98,0.44,0.45,0.31,0.66,0.05,0.38,0.1,0.08,0.17,0.25  ,  -8.301,-8.801,-8.2018,-8.2393,-7.9633,-7.301  ,  4767
0.6,0.78,0.45,0.3,0.36,0.35,0.26,0.8,0.08,0.77,0.05,0.15  ,  -1.5653,-1.2873,-0.0653,-0.5653,-1.2375,-1.1946  ,  1280
0.67,0.5,0.41,0.73,0.18,0.09,0.09,0.77,0.77,0.4,0.19,0.23  ,  -2.3606,-2.3208,-2.3793,-1.3606,-2.2512,-2.3028  ,  1972
0.32,0.33,0.17,0.09,0.95,0.28,0.09,0.5,0.56,0.26,0.14,0.28  ,  -3.9348,-3.8716,-2.9348,-4.4348,-3.9439,-3.6994  ,  2998
0.87,0.71,0.76,0.97,0.98,0.96,0.93,0.75,0.84,0.93,0.05,0.04  ,  -1.6555,-0.6555,-2.1555,-2.1555,-1.187,-1.1801  ,  1367
0.76,0.19,0.5,0.98,0.95,0.12,0.16,0.95,0.06,0.07,0.07,0.29  ,  -0.8044,-0.182,-1.3044,-1.3044,-1.3044,0.1956  ,  424
0.96,0.95,0.71,0.87,0.9,0.76,0.77,0.91,0.85,0.76,0.09,0.14  ,  -2.1068,-2.6068,-2.6068,-1.6332,-2.6068,-1.1068  ,  1768
0.96,0.47,0.22,0.48,0.63,0.16,0.42,0.13,0.88,0.19,0.19,0.18  ,  -0.9493,-1.4493,-0.5642,-0.5603,0.0507,-1.4493  ,  607
0.97,0.58,0.03,0.6,0.54,0.31,0.79,0.26,0.51,0.02,0.23,0.23  ,  -1.6555,-2.1555,-1.0676,-0.6555,-2.1555,-0.9335  ,  1367
0.98,0.93,0.76,0.8,0.76,0.81,0.86,0.81,0.88,0.94,0.12,0.15  ,  -3.5538,-4.0538,-3.0403,-3.0673,-3.1033,-4.0538  ,  2780
0.86,0.2,0.13,0.13,0.8,0.9,0.02,0.97,0.6,0.92,0.15,0.02  ,  -3.1327,-3.6327,-2.1327,-2.711,-1.6327,-2.5727  ,  2519
0.9,0.75,0.54,0.77,0.94,0.07,0.63,0.64,0.4,0.12,0.07,0.19  ,  -1.5449,-1.3761,-1.4556,-2.0449,-1.4313,-0.5449  ,  1260
0.92,0.56,0.9,0.8,0.59,0.99,0.05,0.95,0.54,0.61,0.03,0.04  ,  -1.0323,-0.5503,-0.5674,-1.5323,-0.5506,-0.0323  ,  707
0.7,0.33,0.12,0.4,0.76,0.49,0.5,0.77,0.44,0.72,0.02,0.01  ,  -2.4517,-1.9922,-1.4517,-2.0009,-1.9847,-1.9799  ,  2042
0.99,0.1,0.14,0.05,0.66,0.45,0.89,0.62,0.75,0.98,0.27,0.08  ,  -3.1235,-3.6235,-2.1235,-3.0105,-3.6235,-3.6235  ,  2513
0.08,0.99,0.33,0.88,0.89,0.12,1.0,0.42,0.78,0.84,0.04,0.17  ,  -0.6493,-1.1493,-1.1493,0.3507,-1.1493,-1.1493  ,  215
0.77,0.88,0.77,0.81,0.86,1.0,0.92,0.86,0.93,0.78,0.0,0.3  ,  -0.0956,-1.5956,-1.5956,-1.5956,-1.5956,-1.5956  ,  781
0.03,0.12,0.71,0.26,0.67,0.85,0.23,0.5,0.99,0.02,0.1,0.2  ,  -3.9602,-2.9602,-3.5187,-4.4602,-3.648,-4.4602  ,  3012
0.93,0.62,0.42,0.24,0.76,0.72,0.35,0.26,0.59,0.16,0.05,0.01  ,  -1.3268,-0.9168,-0.9228,-0.897,-0.3268,-0.8586  ,  1037
0.18,0.08,0.42,0.87,0.78,0.96,0.08,0.4,0.61,0.86,0.28,0.18  ,  -2.9422,-1.9422,-3.4422,-3.4422,-2.36,-3.4422  ,  2393
0.74,0.31,0.55,0.85,0.84,0.94,0.31,0.45,0.08,0.85,0.12,0.02  ,  -0.5053,-0.2276,-0.0872,-0.1613,0.4947,0.0403  ,  7
0.29,0.8,0.6,0.75,0.99,0.63,0.29,0.66,0.93,0.94,0.28,0.18  ,  -3.0319,-2.39,-2.0319,-3.5319,-2.267,-3.5319  ,  2453
0.02,0.13,0.73,0.48,0.35,0.04,0.7,0.37,0.54,0.67,0.17,0.17  ,  -0.6913,0.3087,-0.6296,-0.2915,-0.5747,-0.6344  ,  273
0.43,0.87,0.11,0.44,0.85,0.91,0.86,0.27,0.5,0.96,0.24,0.2  ,  -1.6544,-2.1544,-0.6544,-2.1544,-2.1544,-2.1544  ,  1366
0.29,0.66,0.62,0.67,0.49,0.08,0.17,0.29,0.27,0.19,0.14,0.08  ,  -4.5063,-4.0357,-4.1998,-4.0897,-3.0063,-3.5063  ,  3298
0.98,0.7,0.04,0.36,0.97,0.95,0.86,0.95,0.37,0.76,0.1,0.27  ,  -0.9193,-1.4193,0.0807,-1.4193,-1.4193,-1.4193  ,  570
0.77,0.73,0.77,0.78,0.83,0.78,0.94,0.89,0.9,0.86,0.06,0.03  ,  -6.3681,-5.3681,-5.9161,-5.9134,-6.0001,-5.9701  ,  4108
0.78,0.96,0.81,0.96,0.73,0.85,0.93,0.79,0.88,0.77,0.03,0.17  ,  -1.0206,-1.5206,-1.5206,-1.5206,-0.5536,-0.0206  ,  693
0.4,0.84,0.62,0.65,0.65,0.45,0.12,0.96,0.08,0.33,0.25,0.08  ,  -1.1017,-0.9161,-1.1624,-1.1711,-1.6017,-0.1017  ,  788
0.73,0.17,0.55,0.63,0.07,0.83,0.93,0.3,0.86,0.37,0.24,0.06  ,  -2.5423,-2.1485,-1.5423,-1.0423,-3.0423,-3.0423  ,  2110
0.34,0.33,0.55,0.12,0.75,0.44,0.18,0.38,0.67,0.2,0.07,0.27  ,  -1.7473,-0.7473,-0.2473,-1.1945,-1.2704,-0.2473  ,  1453
0.46,0.2,0.03,0.77,0.5,0.38,0.49,0.32,0.08,0.99,0.29,0.15  ,  -4.6338,-4.051,-3.1338,-3.6338,-4.1089,-5.1338  ,  3361
0.74,0.3,0.79,0.46,0.1,0.51,0.34,0.54,0.02,0.15,0.14,0.27  ,  -1.2579,-0.9967,-1.1554,-1.1722,-1.2601,-0.2579  ,  963
0.01,0.37,0.91,0.57,0.63,0.3,0.89,0.15,0.08,0.61,0.03,0.26  ,  -2.9407,-1.9407,-2.3507,-1.4407,-1.4407,-2.6138  ,  2392
0.26,0.05,0.27,0.39,0.51,0.17,0.86,0.47,0.12,0.44,0.14,0.14  ,  -1.8585,-0.8585,-1.5433,-1.5103,-1.7542,-1.5136  ,  1554
0.97,0.91,0.87,0.77,0.97,0.99,0.77,0.75,0.72,0.99,0.3,0.09  ,  -2.3026,-3.8026,-3.8026,-3.8026,-3.8026,-3.8026  ,  2627
0.22,0.59,0.26,0.15,0.56,0.66,0.49,0.34,0.21,0.97,0.08,0.01  ,  -1.4451,0.0549,-0.4451,-0.9643,-1.0216,-0.8611  ,  1160
1.0,0.75,0.92,0.93,0.89,0.9,0.74,0.98,0.72,0.95,0.27,0.23  ,  -0.2949,-1.7949,-1.7949,-1.7949,-1.7949,-1.7949  ,  1003
0.81,0.24,0.07,0.61,0.97,0.39,0.05,0.04,0.2,0.35,0.2,0.02  ,  -3.301,-3.801,-2.6282,-3.801,-2.301,-2.69  ,  2626
0.68,0.92,0.68,0.29,0.74,0.38,0.34,0.81,0.83,0.61,0.22,0.0  ,  -1.5026,-0.7386,-0.5026,-1.0419,-0.0026,-2.0026  ,  1218
0.59,0.76,0.11,0.36,0.12,0.72,0.55,0.85,0.85,0.68,0.28,0.11  ,  -0.8833,-0.8345,0.1167,-0.5462,-0.8456,-1.3833  ,  525
0.75,0.95,0.74,0.75,0.72,0.89,0.93,0.86,0.94,0.77,0.05,0.24  ,  -3.8006,-4.3006,-2.8006,-4.3006,-4.3006,-4.3006  ,  2923
0.32,0.87,0.84,0.48,0.15,0.14,0.98,0.66,0.28,0.49,0.08,0.13  ,  -3.7583,-3.5328,-3.4302,-2.7583,-4.2583,-3.4131  ,  2899
0.38,0.87,0.42,0.64,0.61,0.33,0.52,0.42,0.17,0.64,0.23,0.26  ,  -4.7452,-5.2452,-4.3775,-4.2161,-3.7452,-4.1132  ,  3415
0.12,0.51,0.57,0.01,0.32,0.41,0.84,0.33,0.93,0.07,0.0,0.18  ,  -3.4176,-2.9629,-1.9176,-2.4176,-1.9176,-1.9176  ,  2698
0.82,0.99,0.77,1.0,0.75,0.76,0.9,0.84,0.84,0.84,0.2,0.06  ,  -3.2012,-3.7012,-3.7012,-2.2012,-3.7012,-3.7012  ,  2563
0.53,0.03,0.59,0.52,0.58,0.58,0.6,0.44,0.58,0.64,0.21,0.19  ,  -2.259,-1.3594,-1.7449,-1.259,-1.7194,-1.786  ,  1892
0.75,0.33,0.51,0.63,0.68,0.38,0.25,0.32,0.84,0.35,0.07,0.07  ,  -1.4119,-1.0196,-1.0715,-1.0247,-0.4119,-1.0442  ,  1126
0.16,0.44,0.27,0.86,0.69,0.45,0.8,0.75,0.13,0.93,0.08,0.11  ,  -3.2263,-2.2263,-2.8814,-2.7842,-2.9009,-3.7263  ,  2579
0.59,0.1,0.76,0.36,0.39,0.1,0.13,0.42,0.55,0.05,0.14,0.26  ,  -0.5921,-0.1683,-0.4431,0.4079,-0.3768,-0.1641  ,  134
0.78,0.32,0.44,0.23,0.64,0.45,0.25,0.14,0.5,0.16,0.26,0.22  ,  -0.537,-1.037,-0.3307,-0.6556,0.463,-0.3028  ,  54
0.91,0.99,0.74,0.74,0.12,0.42,0.94,0.92,0.58,0.08,0.26,0.07  ,  -2.9853,-3.4853,-3.112,-1.9853,-3.4853,-2.9491  ,  2422
0.55,0.69,0.51,0.47,0.61,0.38,0.62,0.41,0.69,0.46,0.11,0.13  ,  -2.3696,-2.067,-1.3696,-1.9101,-1.9419,-2.028  ,  1979
0.2,0.08,0.42,0.46,0.69,0.43,0.61,1.0,0.01,0.66,0.14,0.25  ,  -1.3781,-0.3781,-1.2933,-1.2288,-1.8781,-1.242  ,  1091
0.77,0.41,0.71,0.78,0.48,0.59,0.48,0.41,0.82,0.61,0.27,0.12  ,  -3.0486,-3.5486,-2.8783,-2.5117,-2.0486,-3.5486  ,  2464
0.75,0.63,0.26,0.29,0.41,0.06,0.74,0.52,0.51,0.14,0.07,0.06  ,  -0.6208,-0.296,0.3792,-0.2048,-0.2768,-0.1655  ,  175
0.13,0.26,0.13,0.49,0.63,0.7,0.11,0.94,0.75,0.82,0.12,0.05  ,  -1.8764,-0.8764,-1.4061,-1.5582,-1.4556,-1.6005  ,  1570
0.81,0.76,0.9,0.91,0.81,0.87,0.99,0.74,0.73,0.8,0.08,0.16  ,  -0.5167,0.9833,-1.0167,-1.0167,-1.0167,0.4833  ,  24
0.24,0.71,0.33,0.05,0.33,0.2,0.78,0.45,0.57,0.07,0.29,0.3  ,  -3.6285,-4.1285,-3.0151,-2.6285,-4.1285,-3.2149  ,  2824
0.99,0.98,0.77,0.93,0.7,0.94,0.84,0.95,0.82,0.86,0.26,0.15  ,  -3.2804,-4.7804,-4.7804,-4.7804,-4.7804,-4.7804  ,  3183
1.0,0.64,0.81,0.81,0.3,0.27,0.2,0.46,0.4,0.38,0.13,0.29  ,  -1.1366,-1.6366,-1.6366,-0.1366,-0.8295,-0.789  ,  828
0.88,0.96,0.83,0.58,0.05,0.42,0.41,0.69,0.68,0.26,0.17,0.08  ,  -2.9466,-3.4466,-2.8555,-1.9466,-2.6347,-2.7427  ,  2396
0.64,0.29,0.87,0.03,0.07,0.79,0.85,0.5,0.48,0.83,0.09,0.25  ,  -3.3138,-2.3138,-2.7046,-3.8138,-2.9548,-3.8138  ,  2634
0.41,0.19,0.96,0.95,0.42,0.7,0.54,0.12,0.98,0.2,0.21,0.05  ,  -2.1467,-1.1467,-2.6467,-1.5063,-1.7091,-2.6467  ,  1801
0.17,0.44,0.76,0.63,0.64,0.44,1.0,0.09,0.94,0.16,0.16,0.02  ,  -1.9412,-0.9412,-1.8273,-1.7781,-2.4412,-2.4412  ,  1627
0.56,0.14,0.96,0.63,0.09,0.7,0.31,0.14,0.65,0.48,0.27,0.29  ,  -1.6787,-1.3131,-2.1787,-1.4415,-0.6787,-1.6074  ,  1389
0.7,0.89,0.18,0.6,0.79,0.2,0.52,0.7,0.01,0.18,0.25,0.09  ,  -2.0189,-2.0034,-1.7019,-2.5189,-1.89,-1.0189  ,  1694
0.71,0.95,0.94,0.77,0.81,0.96,0.92,1.0,0.74,0.95,0.02,0.18  ,  -3.8431,-4.3431,-2.8431,-4.3431,-4.3431,-4.3431  ,  2947
0.5,0.45,0.9,0.53,0.43,0.11,0.23,0.33,0.88,0.19,0.11,0.04  ,  -1.6106,-1.2849,-2.1106,-1.2138,-0.6106,-1.3365  ,  1324
0.05,0.7,0.97,0.42,0.3,0.54,0.76,0.21,0.41,0.8,0.28,0.05  ,  -3.3914,-2.769,-3.8914,-2.3914,-3.8914,-2.985  ,  2682
0.9,0.59,0.1,0.03,0.47,0.86,0.97,0.97,0.84,0.86,0.18,0.12  ,  -5.0087,-5.5087,-4.0087,-4.7565,-5.5087,-5.5087  ,  3539
0.88,0.79,0.83,0.84,0.87,0.14,0.76,0.28,0.28,0.09,0.3,0.14  ,  -1.0852,-1.5852,-1.5852,-1.5852,-1.5852,-0.0852  ,  769
0.81,0.8,0.79,0.74,0.97,0.92,0.72,1.0,0.93,0.86,0.09,0.03  ,  -2.9274,-2.452,-2.4028,-3.4274,-3.4274,-3.4274  ,  2383
0.73,0.99,0.85,0.76,0.99,0.79,0.99,0.98,0.92,0.76,0.07,0.06  ,  -0.5788,-1.0788,0.4212,-1.0788,-1.0788,-0.1082  ,  115
0.49,0.9,0.26,0.4,0.68,0.83,0.74,0.09,0.68,0.67,0.18,0.06  ,  -5.0479,-4.7771,-4.0479,-4.8755,-4.9589,-5.0006  ,  3557
0.79,0.85,0.72,0.96,0.82,0.83,0.97,0.93,0.94,0.91,0.13,0.24  ,  0.0186,-1.4814,-1.4814,-1.4814,-1.4814,-1.4814  ,  646
0.54,0.38,0.9,0.1,0.78,0.74,0.6,0.58,0.97,0.01,0.04,0.05  ,  -7.5807,-7.0504,-6.9937,-7.1239,-7.111,-8.0807  ,  4538
0.07,0.27,0.94,0.35,0.61,0.73,0.85,0.09,0.81,0.7,0.04,0.08  ,  -1.9354,-0.9354,-1.4705,-1.5644,-1.4114,-1.5263  ,  1622
0.39,0.84,0.75,0.54,0.07,0.78,0.64,0.1,0.48,0.51,0.18,0.07  ,  -0.8793,-0.2944,-0.5299,0.6207,-0.4132,0.1207  ,  520
0.75,0.52,0.65,0.67,0.49,0.35,0.39,0.37,0.25,0.3,0.16,0.21  ,  -3.5842,-3.4733,-3.5864,-3.2156,-3.2159,-2.5842  ,  2798
0.08,0.92,0.34,0.6,0.04,0.64,0.98,0.51,0.7,0.61,0.29,0.17  ,  -3.3492,-3.8492,-2.3492,-2.7244,-3.8492,-3.1597  ,  2656
0.38,0.63,0.74,0.63,0.63,0.81,0.68,0.11,0.61,0.55,0.03,0.25  ,  -2.1968,-1.7793,-1.7388,-2.6968,-0.6968,-1.1968  ,  1842
0.49,0.63,0.3,0.33,0.78,0.57,0.64,0.26,0.18,0.19,0.07,0.03  ,  -1.5951,-1.1668,-1.111,-1.2616,-1.2046,-0.5951  ,  1309
0.71,0.74,0.97,0.71,0.88,0.89,0.82,0.95,0.93,0.99,0.07,0.25  ,  -3.7706,-2.7706,-4.2706,-4.2706,-4.2706,-4.2706  ,  2906
0.78,0.46,0.8,0.09,0.39,0.84,0.33,0.31,0.72,0.63,0.28,0.18  ,  -3.3492,-3.8492,-3.8492,-3.8492,-2.3492,-3.2998  ,  2656
0.42,0.16,0.19,0.25,0.79,0.61,0.99,0.59,0.37,0.23,0.29,0.05  ,  -6.3733,-6.0818,-5.3733,-6.8733,-6.8733,-6.0626  ,  4110
0.8,0.13,0.9,0.01,0.4,0.39,0.98,0.22,0.02,0.26,0.03,0.27  ,  -8.155,-6.655,-6.655,-7.7663,-8.655,-7.155  ,  4722
0.92,0.9,0.9,0.79,0.89,0.99,0.9,0.81,0.94,0.94,0.11,0.25  ,  0.448,-1.052,-1.052,-1.052,-1.052,-1.052  ,  76
0.61,0.42,0.88,0.59,0.92,0.38,0.68,0.4,0.63,0.84,0.06,0.24  ,  -8.3599,-7.3599,-8.0609,-7.9085,-7.8959,-8.8599  ,  4785
0.98,0.35,0.14,0.9,0.69,0.81,0.61,0.96,0.66,0.71,0.11,0.04  ,  -0.9551,-1.4551,0.5449,-0.3981,-0.3711,0.0449  ,  614
0.55,0.99,0.94,0.53,0.77,0.12,0.22,0.34,0.29,0.92,0.25,0.17  ,  -4.4565,-4.9565,-4.9565,-4.9565,-3.4565,-4.9565  ,  3273
0.35,0.18,0.62,0.65,0.44,0.31,0.92,0.85,0.17,0.05,0.3,0.28  ,  -0.5459,-0.2739,-0.6744,-0.4125,-1.0459,0.4541  ,  67
