rollout/ep_len_mean,time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates,train/learning_rate
2175.28,740419,336,827,894,0.05,-416.93560000000014,0.04519601911306381,172604,0.0001
2176.69,749261,340,838,893,0.05,-416.0327999999999,0.03243910148739815,174815,0.0001
2176.23,758006,344,849,892,0.05,-413.4522,0.01853916607797146,177001,0.0001
2176.57,766723,348,859,891,0.05,-413.2235999999999,0.038344480097293854,179180,0.0001
2178.36,775437,352,870,890,0.05,-412.04409999999996,0.02158905752003193,181359,0.0001
2177.01,784073,356,881,889,0.05,-410.7806,0.0499228872358799,183518,0.0001
2176.92,792757,360,891,888,0.05,-410.6503999999999,0.03689252957701683,185689,0.0001
2175.62,801405,364,902,888,0.05,-409.1973,0.029831107705831528,187851,0.0001
2176.38,810151,368,912,887,0.05,-410.0382,0.06318029016256332,190037,0.0001
2176.61,818864,372,923,886,0.05,-409.245,0.06021558493375778,192215,0.0001
2174.61,827389,376,933,886,0.05,-408.2292,0.02109445072710514,194347,0.0001
2174.09,836023,380,943,885,0.05,-406.8725,0.021335097029805183,196505,0.0001
2177.51,844921,384,954,885,0.05,-406.7926999999999,0.04626129940152168,198730,0.0001
2178.29,853703,388,965,884,0.05,-407.61919999999986,0.04094035178422928,200925,0.0001
2178.89,862480,392,975,883,0.05,-407.35399999999987,0.027767416089773178,203119,0.0001
2176.08,871088,396,986,883,0.05,-404.7371999999999,0.05310441181063652,205271,0.0001
2174.64,879664,400,996,882,0.05,-402.7569999999999,0.047578416764736176,207415,0.0001
2174.43,888336,404,1007,881,0.05,-402.1292000000001,0.03460804745554924,209583,0.0001
2173.71,896984,408,1018,881,0.05,-400.59240000000005,0.03235092759132385,211745,0.0001
2173.71,905715,412,1029,880,0.05,-399.8829,0.026501331478357315,213928,0.0001
2172.16,914251,416,1039,879,0.05,-397.96389999999997,0.03013584390282631,216062,0.0001
2172.29,922922,420,1049,879,0.05,-396.6068,0.06652668863534927,218230,0.0001
2172.53,931634,424,1060,878,0.05,-396.07809999999984,0.05345255881547928,220408,0.0001
